center,ecenter,sigma,esigma,amplitude,eamplitude,relative_power,noise_on_block,value_on_line,base_on_line,snr_peak,snr_amplitude,area,earea,snr_area,ew,cluster_probability
6.964208478398408,344.56085287077286,0.0019230763637209415,418.5620210704501,0.011346625784665382,3755.004773722727,0.6691239561638409,0.004494408598513088,0.0095379574720946,0.001890741321511782,2.5246093086461374,3.0217340505312572e-06,5.469570142457684e-05,21.664679355869,2.5246485547343065e-06,28.928177959766458,0.16
7.103900470585912,92.37932593345961,0.0032897446633766247,267.91777693903975,0.00515913894477111,661.5573087521402,0.4726307779935483,0.0034615139242165816,0.004417147831334,0.0015818410494394153,1.4904284823695284,7.79847622650034e-06,4.254312126080261e-05,6.4625648433381135,6.583008804106293e-06,26.894687854939257,0.11
7.4704028687293,0.015343073150485253,0.018458295983438042,0.021332511079422252,0.0005767652813776703,0.0004672353812387856,0.28276629573372664,0.0018446468941251287,0.0011380059295220178,0.0006362937746514416,0.3126697489988815,1.2344212457722852,2.668582599449575e-05,3.766324786136526e-05,0.7085375667208434,41.939473648180986,0.0
7.995039554806703,0.0014423753345960855,0.004540842336341053,0.006060375511586166,0.003591743335556926,0.0015902224934730847,0.5409767918287883,0.003384934514907912,0.004417147831334,0.001315771515351101,1.061096845371214,2.2586420141199683,4.088195460996605e-05,5.748644931716201e-05,0.7111581093557148,31.070709566969985,0.0
8.091133032240673,0.0016631818829994042,0.004104603808119615,0.0007357752395566752,0.009463921333940715,0.001624260141520143,0.7765173700503395,0.0035768699822153354,0.0102416192815212,0.0012883769393781126,2.6458667441077166,5.826604428699114,9.737159848775461e-05,2.416472322565374e-05,4.029493637418658,75.57694919217893,1.0
8.24546627669766,213.32932716298092,0.004475771994754411,234.75351531607006,0.0032533935745036524,443.934984847682,0.43134991371449016,0.00243091413207899,0.0025604048203803,0.001017203695675434,1.3383416269505388,7.32853612701851e-06,3.650013689705951e-05,5.335813074784571,6.840595123084062e-06,35.88281978549344,0.0
8.383198229049091,18.44146298896103,0.00562021313786538,35.44274220978924,0.0005408342064929835,11.247876704631864,0.05781696139038443,0.0027660826476539166,0.0005550858633147411,0.0004944073544630143,0.19552351660630893,4.808322678984102e-05,7.6191561086989465e-06,0.1655823310948804,4.601430634729433e-05,15.410685217201642,0.0
8.649754719096707,1.906463544672036,0.004549263815350608,4.314681435753982,0.0035750755597442818,6.23450512612469,0.5604868536108063,0.0023812466475406427,0.0025604048203803,0.0007211413386992029,1.5013461807648647,0.0005734337349027918,4.076770670865843e-05,0.08092825045394976,0.000503751242365684,56.53220044519338,0.0
8.901171981949759,4.260376309054305,0.0065447039985344,4.287059794469891,0.0011348435494169574,1.732438137157368,0.2938682575645447,0.0022164431251765104,0.0013517750403546668,0.000737734509712077,0.5120111301419396,0.0006550557420070651,1.8617267410479913e-05,0.0309268094387807,0.0006019782754290449,25.235727982612417,0.0
9.085045004703423,15.778743382579956,0.006280194371789407,41.12991177214002,0.002121614920410758,26.45984200762199,0.4326543754911342,0.0020937871062020903,0.0017069365469202,0.0006759641388576072,1.0132906607965242,8.018244854975356e-05,3.3398701358153217e-05,0.47047267511928115,7.098967299149837e-05,49.40898405438739,0.0
